LAMMPS data file via write_data, version 7 Feb 2024, timestep = 200000, units = lj

4000 atoms
1 atom types

-0.22059806025069673 10.783370345357078 xlo xhi
-0.3820870484057117 18.677345314992728 ylo yhi
-0.36023512390792156 17.609170035723647 zlo zhi

Masses

1 1

Pair Coeffs # lj/cut

1 1 1

Atoms # atomic

8 1 0.8431432368385865 0.23977202438023826 0.6629734678303163 0 0 0
4 1 -0.19054661651735952 0.29112366718913796 0.4715606917620583 0 0 0
5 1 0.942550864158062 -0.2661924085789438 17.583204688496565 0 0 -1
12 1 2.0361638910489814 0.29926204770753373 0.4936515247382204 0 0 0
6 1 1.342481859975624 0.621702833706063 -0.35589121352461445 0 0 0
10 1 2.571683334635532 0.629727683725877 -0.3108933256859769 0 0 0
16 1 3.13327658978457 0.2821855851901738 0.5059751770412416 0 0 0
20 1 4.265913633177693 0.2531110376197462 0.5461745351204725 0 0 0
13 1 3.1230411339435054 18.59289703401321 -0.3127766385056468 0 -1 0
24 1 5.295305225823519 0.27141534253614064 0.5559891625933417 0 0 0
18 1 4.8098369010086985 0.7431809709397328 -0.2462682589310632 0 0 0
21 1 5.281138774671604 18.675491385418077 -0.31307056194803123 0 -1 0
28 1 6.387068776009008 0.3457180660197311 0.6680691475234528 0 0 0
32 1 7.425726400242842 0.25555811033249065 0.5519764757111794 0 0 0
26 1 6.848279171444408 0.5553466965847154 -0.2759654445294881 0 0 0
29 1 7.481264998086074 -0.2581503029561289 -0.32569276712082507 0 0 0
36 1 8.648105464563187 0.23669561390980087 0.4405491935955107 0 0 0
40 1 9.665976026090867 0.10765888512279997 0.4950200592629811 0 0 0
38 1 10.30314003902209 0.5423160250647234 17.55223423873582 0 0 -1
1 1 -0.1509645851139838 18.54478489929661 17.56099865790172 0 -1 -1
37 1 9.805675315970156 18.63213465623514 17.530065482287007 0 -1 -1
3 1 0.3163707954736328 1.200391033277722 0.46597089735722896 0 0 0
48 1 0.9110071340143544 2.1043942698878686 0.4547406046706852 0 0 0
44 1 -0.18151285266212622 2.210449516380131 0.4140611414219736 0 0 0
42 1 0.34487454685911045 2.5758900249283347 17.602444007295404 0 0 -1
41 1 -0.21248372421317896 1.640611599241414 17.570379559703824 0 0 -1
7 1 1.608826753700676 1.2147720552037948 0.5829223242456728 0 0 0
11 1 2.607863991755727 1.2792069145869622 0.5776152373836286 0 0 0
52 1 2.006144749752593 2.194726035114832 0.5487610152346509 0 0 0
49 1 1.894956185373533 1.5716434192825828 -0.346374879871601 0 0 0
15 1 3.6598923376624284 1.3995416686905737 0.612841653929051 0 0 0
56 1 3.16713846589586 2.2550260887428504 0.5980048366834717 0 0 0
60 1 4.319853219403996 2.3023544880925577 0.4895633260401734 0 0 0
53 1 3.1348080430986887 1.5946922214019748 -0.2154500062632605 0 0 0
57 1 4.225875284112351 1.6343049672739451 17.561384311268867 0 0 -1
54 1 3.6438729684096445 2.482543402549064 -0.3285130651045108 0 0 0
23 1 5.862462499700674 1.1430391393276154 0.5673970466500877 0 0 0
19 1 4.6890092070331475 1.2256487950063515 0.5992568766103037 0 0 0
64 1 5.351563257354494 2.2797771956893658 0.5366324822420029 0 0 0
61 1 5.277158816649861 1.615110235776102 -0.16726429968464784 0 0 0
62 1 5.855446951374283 2.6165502637892097 17.59094196097619 0 0 -1
27 1 6.9654031163021966 1.1630322387372423 0.5878833158476111 0 0 0
68 1 6.432142519199781 2.058009363730105 0.5382665566804556 0 0 0
72 1 7.450689732521017 2.150203501097386 0.5132945042070209 0 0 0
66 1 6.919575834766258 2.5231674589433 -0.3542855764859496 0 0 0
69 1 7.4221429355544455 1.5195474901761445 -0.320893236066815 0 0 0
31 1 8.063203314257521 1.2045870898364541 0.5543032850691468 0 0 0
76 1 8.67791778080527 2.212984354140512 0.5240781112702209 0 0 0
73 1 8.571190295290975 1.515314090164924 -0.26993377814413105 0 0 0
35 1 9.220329793868128 1.0597144668293246 0.5349681046400594 0 0 0
74 1 9.080854709775469 2.5220967280065283 -0.3497354972047302 0 0 0
39 1 10.232064586717357 1.22233950454178 0.4990990789155145 0 0 0
80 1 9.727066964866975 2.3007682888292957 0.5206461322921995 0 0 0
78 1 10.192568492818232 2.6014726508350443 17.575203950677995 0 0 -1
77 1 9.658063152439215 1.642823745040479 -0.2899441499460049 0 0 0
43 1 0.3230146276111452 3.1182566529272933 0.5539120588626408 0 0 0
85 1 0.8781030894186841 3.515736820952158 17.59106578974236 0 0 -1
47 1 1.3770856951756383 3.051942990302447 0.49512033569080727 0 0 0
51 1 2.6123399288699742 3.2141811040313373 0.5247919187349901 0 0 0
89 1 2.000285193147027 3.538659492283163 -0.3350240468830279 0 0 0
55 1 3.690125517578629 3.1310655844419117 0.4993150672947281 0 0 0
93 1 3.149690269330327 3.419791943675154 17.54571061390223 0 0 -1
59 1 4.676622707881794 3.2739911280812266 0.4782466020845644 0 0 0
63 1 5.937390470451042 3.123307493639528 0.45981119061348685 0 0 0
104 1 5.2711046300796625 4.210519122082862 0.44170984928710266 0 0 0
101 1 5.267344632636007 3.497924716728224 -0.33760516400435303 0 0 0
67 1 6.949023154009352 3.129267308947144 0.6182582172755771 0 0 0
71 1 7.989057019330377 3.2035613895138497 0.6381445879394549 0 0 0
75 1 9.112875981131044 3.125087423305265 0.5705810141267483 0 0 0
79 1 10.319243810909565 3.2103972912637557 0.5043190304269403 0 0 0
117 1 9.761325945591317 3.5179659554010225 -0.3057631777952404 0 0 0
88 1 0.9358809365061007 4.011126894663709 0.45717905668776837 0 0 0
84 1 -0.17750088395197264 4.081286905921302 0.5611979441834121 0 0 0
83 1 0.2989554692947116 5.038287737982987 0.5452924998546336 0 0 0
125 1 0.9329426424867695 5.390859565214091 -0.2476928778660085 0 0 0
82 1 0.30338248377652743 4.529074096929342 -0.35876282468661297 0 0 0
92 1 1.922518062061993 4.009753893442744 0.5032355529195014 0 0 0
87 1 1.3866673562450094 4.911254119982883 0.5217008993323621 0 0 0
91 1 2.372677003101367 5.0278280923720065 0.4698011815835862 0 0 0
129 1 1.9377114476087476 5.3214965702861665 17.609142770625112 0 0 -1
86 1 1.5109138819335308 4.459205820524171 17.575494117288983 0 0 -1
90 1 2.600082547374386 4.350662416058981 17.557488768187305 0 0 -1
100 1 4.196507601716252 4.220000798536631 0.5133282907383271 0 0 0
96 1 3.0626062561148872 4.163056352915571 0.45673036799121447 0 0 0
95 1 3.689730701103857 5.1184533612238265 0.5366421641685348 0 0 0
137 1 4.098233106854341 5.444870386015375 -0.32939700387575477 0 0 0
99 1 4.77459299263082 5.098887805930831 0.560427358285311 0 0 0
103 1 5.777986279825214 5.065187557852322 0.5978359189416338 0 0 0
141 1 5.189310565101431 5.369134713736053 17.563601662542453 0 0 -1
98 1 4.67881342632914 4.485839429245585 -0.2817733809152881 0 0 0
112 1 7.46783615806993 4.1246130294661825 0.5347937742931451 0 0 0
108 1 6.371324565287951 4.078316081024138 0.5454331848800474 0 0 0
107 1 6.923368042658356 5.101059853300074 0.479257595090241 0 0 0
149 1 7.371309358180781 5.372340543120703 17.544998956258233 0 0 -1
116 1 8.540421769563846 4.059233645164623 0.44605402941532457 0 0 0
111 1 7.957527872986689 5.002223438877707 0.5259750307238513 0 0 0
115 1 9.106135097984136 5.1206146081337325 0.4804624608836995 0 0 0
114 1 9.09249088633463 4.4066212170736545 -0.3483197251521738 0 0 0
120 1 9.577861151000281 4.181316036217476 0.5363129851728067 0 0 0
119 1 10.220559925483926 4.98106398444257 0.3996810798959811 0 0 0
121 1 -0.16271284542569925 5.42052999643502 -0.33965238161118094 0 0 0
157 1 9.514536766534292 5.412437412756545 17.58384346668678 0 0 -1
128 1 0.7911399070335485 6.056553433840965 0.5977678023108546 0 0 0
124 1 -0.1851110811736357 6.0226872731477314 0.43662350535181127 0 0 0
127 1 1.3943846347479323 6.89865381355533 0.45886150192927544 0 0 0
126 1 1.495945778322541 6.36516713711973 17.58814194592371 0 0 -1
132 1 2.005552518526994 5.996184509752662 0.5070358706269676 0 0 0
130 1 2.5122446049147924 6.37281278123111 -0.321234248706709 0 0 0
131 1 2.6351508071468914 6.937799446369126 0.5307222754626987 0 0 0
136 1 2.9910895563904907 5.982167861682103 0.46870387765497623 0 0 0
140 1 4.129425880483165 6.003484441984114 0.546691283674944 0 0 0
134 1 3.600988527227545 6.444639567590003 17.582395104667 0 0 -1
144 1 5.377900395729052 6.051220746173902 0.48955516253866815 0 0 0
143 1 5.920606183843397 6.97969482028625 0.5768698802361867 0 0 0
139 1 4.74527727698998 7.004151240088729 0.4809491890284905 0 0 0
142 1 5.910573614324233 6.408310337891644 17.548448370454217 0 0 -1
138 1 4.8321882998255195 6.34224012077312 -0.2883122801119618 0 0 0
148 1 6.46457641051947 6.018018435490339 0.5156236302331089 0 0 0
152 1 7.444810292228741 6.002006509570632 0.4205216031064829 0 0 0
146 1 6.9433143129016734 6.4256922537982675 -0.3518156104161872 0 0 0
147 1 6.985221513246422 6.969622370280244 0.5356517004291302 0 0 0
156 1 8.574853560740774 6.082881780567905 0.6089798655164261 0 0 0
155 1 9.12387990648229 6.907655936312491 0.5470944106545585 0 0 0
151 1 7.964483606724397 6.9290380013398165 0.6083183348197969 0 0 0
160 1 9.764056738652982 5.943105338349217 0.6181109037706756 0 0 0
159 1 10.26533824639301 6.942130256829271 0.39609164262993246 0 0 0
123 1 0.36524717379118865 7.043371946769505 0.41091519349428807 0 0 0
168 1 0.9683528756833857 7.926036111362789 0.3696687712947476 0 0 0
165 1 0.9167369139935815 7.227499048982977 17.527294106116614 0 0 -1
172 1 2.0284766259492426 7.7663848190576665 0.4878542457778682 0 0 0
169 1 1.9806668409070012 7.336851452215243 17.479231713458084 0 0 -1
135 1 3.6808401154405725 7.0046693339501935 0.48978258612885706 0 0 0
176 1 3.0541916393723825 7.894047410043573 0.46924242813496375 0 0 0
