# Time-averaged data for fix observables
# TimeStep v_temperature v_pressure v_potential v_volume v_rho c_Q6
404000 0.991075 6.56272 -6.64471 3849.18 1.03919 0.50663
405000 0.997314 6.62262 -6.62821 3851.29 1.03861 0.505949
406000 1.00534 6.52218 -6.61991 3859.71 1.03635 0.505046
407000 0.99456 6.54779 -6.64871 3848.96 1.03924 0.507146
408000 1.0063 6.55757 -6.62924 3855.29 1.03754 0.50622
409000 0.995381 6.51377 -6.62275 3859.07 1.03652 0.50518
410000 1.00105 6.52293 -6.63216 3855.86 1.03739 0.505396
411000 1.00565 6.5633 -6.62543 3855.9 1.03737 0.505399
412000 1.00046 6.4739 -6.63341 3858.34 1.03672 0.506037
413000 1.00026 6.50463 -6.6248 3859.29 1.03646 0.505715
414000 1.00773 6.52095 -6.60639 3864.26 1.03513 0.503759
415000 0.997295 6.56568 -6.62143 3856.66 1.03717 0.505018
416000 0.994352 6.51802 -6.62717 3857.33 1.037 0.505561
417000 0.996064 6.45615 -6.62633 3861.1 1.03598 0.505313
418000 0.994748 6.45428 -6.6447 3855.49 1.03749 0.506413
419000 0.996311 6.50773 -6.62535 3858.43 1.03669 0.504945
420000 1.01375 6.40873 -6.61399 3868.62 1.03396 0.50393
421000 0.998145 6.47283 -6.62976 3859.21 1.03648 0.505486
422000 1.01078 6.40471 -6.6258 3865.14 1.03489 0.505094
423000 0.999771 6.4463 -6.62 3863.97 1.03521 0.505038
424000 1.00363 6.42215 -6.62213 3864.71 1.03501 0.504769
425000 0.999613 6.50722 -6.60808 3864.29 1.03513 0.504147
426000 0.990166 6.46209 -6.61835 3863 1.03547 0.504408
427000 0.999005 6.36582 -6.61939 3868.71 1.03394 0.504375
428000 0.993619 6.43843 -6.63947 3858.08 1.03679 0.506126
429000 1.00375 6.44343 -6.61859 3864.81 1.03498 0.504658
430000 0.995718 6.37714 -6.62277 3866.84 1.03445 0.503984
431000 1.00267 6.37259 -6.61495 3869.96 1.0336 0.504153
432000 1.00158 6.39541 -6.62262 3866 1.03466 0.504529
433000 0.993112 6.40006 -6.61607 3867.39 1.03429 0.504249
434000 0.991953 6.37648 -6.62667 3865.34 1.03484 0.504805
435000 0.99778 6.37315 -6.6207 3867.9 1.03415 0.50435
436000 0.997527 6.32461 -6.62646 3868.87 1.0339 0.504336
437000 0.99481 6.39886 -6.62316 3865.28 1.03485 0.504722
438000 1.0001 6.31135 -6.6234 3870.41 1.03348 0.505236
439000 1.00132 6.29522 -6.62997 3869.64 1.03369 0.504811
440000 0.999653 6.36825 -6.61857 3868.75 1.03394 0.504107
441000 0.988831 6.30184 -6.6439 3863.96 1.03521 0.505813
442000 1.00627 6.27264 -6.61064 3877.07 1.03171 0.503397
443000 0.993258 6.34533 -6.62512 3867.81 1.03418 0.504599
444000 1.01456 6.26407 -6.60746 3879.26 1.03113 0.503176
445000 0.99086 6.27758 -6.62045 3872.77 1.03286 0.504579
446000 1.00127 6.30907 -6.61476 3873.25 1.03273 0.503845
447000 1.00066 6.28756 -6.61687 3874.03 1.03252 0.50394
448000 0.987644 6.2421 -6.62716 3872.8 1.03285 0.504688
449000 1.00382 6.28215 -6.61608 3874.92 1.03228 0.503523
450000 1.0144 6.24035 -6.59684 3883.9 1.0299 0.502013
451000 1.00044 6.27065 -6.61855 3874.52 1.03239 0.504289
452000 0.992589 6.22884 -6.61877 3876.34 1.0319 0.503852
453000 1.00196 6.28297 -6.60552 3877.9 1.03149 0.502555
454000 1.00831 6.21071 -6.61297 3880.12 1.03091 0.502936
455000 0.997349 6.15145 -6.62321 3879.87 1.03097 0.503967
456000 1.00472 6.23366 -6.60722 3880.4 1.03083 0.503192
457000 0.990738 6.25386 -6.62206 3873.86 1.03256 0.504085
458000 1.00396 6.14083 -6.60697 3885.94 1.02935 0.502778
459000 0.996746 6.25392 -6.61738 3875.58 1.03211 0.503311
460000 0.998483 6.22005 -6.6042 3881.77 1.03046 0.502886
461000 0.994326 6.09996 -6.62631 3881.58 1.03052 0.504346
462000 1.00267 6.21639 -6.61121 3880.06 1.03092 0.503231
463000 1.00021 6.17586 -6.621 3879.52 1.03106 0.50367
464000 0.994953 6.10069 -6.61606 3884.76 1.02967 0.503359
465000 0.996821 6.16891 -6.60768 3883.55 1.02999 0.503167
466000 0.99611 6.19401 -6.61542 3879.92 1.03097 0.503502
467000 0.993067 6.16525 -6.61551 3881.05 1.03066 0.502798
468000 0.998636 6.08793 -6.62343 3883.42 1.03002 0.503632
469000 1.00374 6.10177 -6.60883 3887.36 1.02898 0.502502
470000 1.00993 6.08305 -6.61559 3886.87 1.02911 0.503146
471000 0.998185 6.08623 -6.61997 3884.83 1.02965 0.503322
472000 1.0018 6.1266 -6.59909 3889.31 1.02846 0.502273
473000 0.985751 6.10991 -6.62713 3880.21 1.03088 0.504205
474000 1.00672 6.05005 -6.61026 3890.14 1.02824 0.502704
475000 0.996243 6.11847 -6.60944 3885.92 1.02936 0.503427
476000 1.00807 6.05174 -6.6013 3893.15 1.02745 0.501825
477000 1.00457 6.00686 -6.60872 3893.02 1.02748 0.502295
478000 0.998512 6.03448 -6.62667 3885.38 1.02951 0.5035
479000 1.00412 6.08336 -6.6107 3887.94 1.02882 0.502753
480000 1.00064 6.03631 -6.59997 3893.98 1.02724 0.501333
481000 0.999769 5.98034 -6.61299 3892.91 1.02751 0.50293
482000 0.991662 6.02867 -6.61782 3888.41 1.02871 0.503312
483000 0.995886 6.10792 -6.60086 3888.84 1.02859 0.50172
484000 1.00243 5.99789 -6.60103 3895.97 1.0267 0.501697
485000 0.991539 5.95556 -6.61017 3895.04 1.02695 0.501798
486000 1.00651 6.05082 -6.60132 3892.99 1.02751 0.501608
487000 1.00465 6.02173 -6.60279 3894.4 1.02712 0.50235
488000 1.00112 5.93267 -6.60961 3897.02 1.02643 0.502478
489000 1.00716 5.9689 -6.59968 3898.74 1.02598 0.501631
490000 1.00584 5.95943 -6.59431 3900.35 1.02555 0.50121
491000 0.999485 5.98477 -6.6028 3895.83 1.02674 0.501387
492000 1.00036 5.95517 -6.60987 3895.98 1.0267 0.502117
493000 0.999621 5.94779 -6.60727 3896.92 1.02646 0.501874
494000 1.0076 5.95269 -6.59153 3902.13 1.02509 0.500613
495000 1.00335 5.94006 -6.59823 3900.19 1.02559 0.501052
496000 0.99803 5.92423 -6.59889 3900.66 1.02548 0.501288
497000 1.00233 5.90159 -6.60362 3900.69 1.02546 0.501724
498000 1.00772 5.92667 -6.5936 3902.95 1.02488 0.500701
499000 0.992131 5.94451 -6.60124 3898.5 1.02604 0.501897
500000 0.999564 5.90561 -6.59977 3901.77 1.02518 0.501446
501000 0.999503 5.87745 -6.60824 3900.86 1.02542 0.50193
502000 0.997821 5.8664 -6.60748 3901.37 1.02528 0.501905
503000 0.997722 5.89026 -6.61529 3897.65 1.02626 0.502398
504000 0.998001 5.91561 -6.60814 3898.45 1.02606 0.502042
505000 1.00472 5.79809 -6.59105 3911.33 1.02267 0.499935
506000 1.00884 5.85434 -6.58977 3908.49 1.02342 0.500006
507000 0.99954 5.86228 -6.60193 3903.68 1.02468 0.50112
508000 1.00218 5.83092 -6.59899 3906.48 1.02394 0.501326
509000 0.997852 5.84613 -6.59997 3905.05 1.02432 0.501178
510000 0.994446 5.83933 -6.62398 3897.88 1.0262 0.502648
511000 0.999787 5.75623 -6.60124 3909.99 1.02302 0.500624
512000 0.997708 5.81293 -6.60374 3905.89 1.0241 0.501717
513000 1.00275 5.86141 -6.58904 3908.18 1.0235 0.500112
514000 1.00214 5.78629 -6.59301 3910.95 1.02277 0.499955
515000 0.997812 5.74682 -6.60438 3909.61 1.02313 0.501172
516000 1.00014 5.85002 -6.58642 3909.48 1.02316 0.500754
517000 1.00477 5.78712 -6.59009 3912.14 1.02246 0.500609
518000 0.997816 5.73762 -6.60178 3910.81 1.02281 0.50055
519000 1.00574 5.74153 -6.58998 3915.18 1.02167 0.500115
520000 0.993376 5.79853 -6.61518 3902.78 1.02491 0.501848
521000 1.0116 5.67862 -6.59017 3918.69 1.02075 0.499704
522000 0.999661 5.751 -6.60419 3909.39 1.02318 0.501227
523000 1.01277 5.72716 -6.58136 3919.07 1.02065 0.498984
524000 0.997588 5.66374 -6.60082 3915.6 1.02156 0.500374
525000 1.00145 5.73083 -6.59539 3913.72 1.02205 0.500189
526000 1.0051 5.77083 -6.58887 3913.68 1.02206 0.50002
527000 1.00531 5.71078 -6.57193 3923.05 1.01962 0.498358
528000 1.00405 5.63833 -6.59477 3919.44 1.02056 0.499868
529000 0.99314 5.73502 -6.59246 3913.98 1.02199 0.499318
530000 1.00112 5.72408 -6.58789 3916.61 1.02129 0.499088
531000 1.01118 5.66594 -6.58071 3922.98 1.01964 0.498928
532000 1.00323 5.65615 -6.58774 3920.91 1.02017 0.4997
533000 0.995517 5.66009 -6.59857 3916.66 1.02129 0.500488
534000 1.00319 5.68897 -6.58659 3919.19 1.02062 0.499126
535000 1.00673 5.64203 -6.58091 3924.27 1.0193 0.499104
536000 0.993153 5.68258 -6.58353 3919.9 1.02044 0.499023
537000 1.00397 5.64929 -6.58196 3922.81 1.01968 0.499707
538000 0.996304 5.66152 -6.58641 3920.36 1.02032 0.498889
539000 1.00005 5.59483 -6.58496 3925 1.01911 0.499412
540000 1.00096 5.66428 -6.57372 3924.68 1.0192 0.498416
541000 1.00347 5.62408 -6.59021 3921.89 1.01992 0.499428
542000 1.00558 5.61729 -6.57609 3927.27 1.01853 0.497812
543000 1.00023 5.54748 -6.58898 3926.64 1.01868 0.499031
544000 0.983945 5.63936 -6.60451 3915.22 1.02166 0.500948
545000 0.99554 5.57358 -6.58212 3927.53 1.01845 0.498963
546000 1.00994 5.59982 -6.5718 3930.07 1.01781 0.498196
547000 1.00286 5.5948 -6.58361 3925.85 1.01889 0.498621
548000 0.995976 5.53994 -6.58449 3928.29 1.01826 0.498568
549000 1.00874 5.53456 -6.58781 3928.54 1.01819 0.499086
550000 1.00742 5.57476 -6.56845 3932.27 1.01723 0.497342
551000 1.0012 5.55524 -6.58282 3928.49 1.0182 0.498861
552000 0.99796 5.55543 -6.5774 3929.99 1.01782 0.497804
553000 0.997347 5.54463 -6.56853 3933.38 1.01694 0.49775
554000 0.996562 5.52688 -6.59021 3927.34 1.0185 0.499687
555000 0.999928 5.54048 -6.5785 3930.4 1.01771 0.498109
556000 1.00441 5.48993 -6.58066 3933.48 1.01692 0.498592
557000 0.997498 5.50202 -6.57663 3933.72 1.01685 0.497895
558000 0.998481 5.52007 -6.58648 3929.04 1.01806 0.498489
559000 0.999121 5.48379 -6.5791 3933.86 1.01682 0.498115
560000 0.998099 5.47704 -6.57658 3934.77 1.01658 0.498227
561000 0.995849 5.49933 -6.58886 3929.64 1.01791 0.498738
562000 0.999756 5.43616 -6.57695 3937.49 1.01588 0.497535
563000 1.01178 5.43065 -6.57691 3938.79 1.01554 0.497624
564000 1.00097 5.50743 -6.57299 3934.59 1.01663 0.497843
565000 1.00815 5.44226 -6.55877 3943.88 1.01425 0.495898
566000 0.994613 5.41039 -6.57365 3939.78 1.01529 0.497139
567000 0.999553 5.42223 -6.57879 3937.55 1.01586 0.497399
568000 1.00232 5.47491 -6.56687 3938.66 1.01558 0.496852
569000 0.995425 5.44061 -6.5775 3936.73 1.01607 0.497789
570000 1.00015 5.35215 -6.56852 3945.41 1.01384 0.496804
571000 0.995336 5.4445 -6.58457 3934.28 1.01671 0.498424
572000 0.999832 5.43715 -6.56617 3941.04 1.01497 0.496684
573000 0.99582 5.36781 -6.579 3940.73 1.01504 0.497501
574000 1.00035 5.35415 -6.57655 3942.63 1.01456 0.497225
575000 1.01069 5.38065 -6.5627 3946.63 1.01352 0.496554
576000 0.993373 5.36489 -6.58247 3939.76 1.0153 0.497404
577000 1.00015 5.38653 -6.56249 3945.16 1.0139 0.496532
578000 1.0084 5.3517 -6.55784 3949.65 1.01275 0.496197
579000 0.991805 5.42567 -6.56471 3941.61 1.01481 0.497197
580000 1.0025 5.35369 -6.57798 3942.68 1.01455 0.498015
581000 0.996213 5.32382 -6.56475 3948.36 1.01308 0.496373
582000 1.00456 5.26504 -6.5696 3950.79 1.01246 0.496387
583000 0.998827 5.33286 -6.58305 3941.62 1.01482 0.497761
584000 1.00089 5.32147 -6.57828 3944.55 1.01406 0.497026
585000 1.00743 5.33165 -6.55409 3951.91 1.01218 0.495518
586000 0.999267 5.24611 -6.57312 3950.2 1.01261 0.497196
587000 1.00296 5.24974 -6.55382 3956.91 1.0109 0.494918
588000 1.00303 5.34419 -6.57026 3945.67 1.01377 0.496872
589000 0.991992 5.31 -6.58108 3943.57 1.01432 0.498209
590000 0.998826 5.26993 -6.55056 3956.72 1.01094 0.495288
591000 1.00766 5.24074 -6.56899 3952.8 1.01194 0.496891
592000 0.996972 5.30554 -6.55601 3952.43 1.01204 0.496086
593000 1.00158 5.22293 -6.5579 3957.09 1.01084 0.495874
594000 0.997886 5.28351 -6.56144 3951.85 1.01219 0.496363
595000 0.997307 5.26712 -6.55823 3954.07 1.01162 0.496016
596000 0.998653 5.17287 -6.57211 3955.35 1.0113 0.496454
597000 1.00813 5.23306 -6.54529 3961.19 1.0098 0.494746
598000 0.998477 5.29111 -6.55679 3953.02 1.01189 0.495962
599000 1.00475 5.1489 -6.57527 3956.51 1.011 0.496243
600000 0.996486 5.17836 -6.55454 3960.81 1.0099 0.494909
601000 1.00328 5.23174 -6.54364 3961.47 1.00974 0.493838
602000 0.997356 5.27271 -6.55248 3955.48 1.01126 0.494874
603000 0.99357 5.18188 -6.55896 3959.09 1.01033 0.495307
604000 1.00159 5.13888 -6.55398 3963.85 1.00912 0.495062
605000 0.992949 5.2013 -6.57648 3951.76 1.01221 0.496702
606000 1.00431 5.11868 -6.56936 3959.97 1.01011 0.49558
607000 1.01223 5.12173 -6.5415 3970.1 1.00754 0.493578
608000 1.00221 5.17884 -6.55772 3960.11 1.01007 0.4952
609000 1.00299 5.14164 -6.55018 3965.03 1.00882 0.494908
610000 0.993717 5.10883 -6.55267 3965.86 1.00861 0.495221
611000 0.994024 5.17164 -6.55962 3959.56 1.01022 0.495779
612000 1.00297 5.1657 -6.55294 3962.76 1.00941 0.494655
613000 0.997281 5.10526 -6.54439 3968.65 1.0079 0.494331
614000 0.994134 5.05651 -6.56602 3964.47 1.00897 0.495598
615000 1.00093 5.15519 -6.54844 3964.49 1.00896 0.49467
616000 0.997854 5.11117 -6.54701 3967.67 1.00815 0.494328
617000 0.991741 5.06055 -6.57078 3962.25 1.00953 0.49662
618000 1.00091 5.09491 -6.54703 3968.93 1.00783 0.493996
619000 1.00665 5.07723 -6.53891 3973.26 1.00674 0.493508
620000 0.999908 5.08326 -6.55468 3966.93 1.00834 0.49462
621000 1.00753 5.03165 -6.54289 3974.95 1.00631 0.494071
622000 0.992376 5.04753 -6.55765 3967.93 1.00809 0.494754
623000 1.00402 5.07954 -6.53559 3974.08 1.00653 0.493005
624000 1.00335 5.00467 -6.55241 3973.06 1.00679 0.493909
625000 0.995072 5.0102 -6.54595 3974.13 1.00651 0.494134
626000 0.999613 5.06018 -6.55346 3968.91 1.00783 0.494247
627000 1.00648 5.03669 -6.53413 3977.01 1.00578 0.493152
628000 0.993421 4.9842 -6.54663 3975.63 1.00614 0.493929
629000 0.996434 4.97311 -6.55846 3972.61 1.0069 0.494889
630000 1.01008 4.99676 -6.53831 3978.62 1.00538 0.492872
631000 0.993875 5.04129 -6.5282 3978.31 1.00545 0.492271
632000 0.993264 4.97951 -6.56109 3970.96 1.00732 0.494633
633000 0.998652 4.99249 -6.53551 3978.84 1.00532 0.493331
634000 1.01029 4.89971 -6.53535 3985.71 1.00359 0.492053
635000 1.00131 4.97995 -6.55223 3974.36 1.00645 0.494264
636000 0.992046 4.97668 -6.55005 3974.96 1.00631 0.493914
637000 1.00066 4.91527 -6.54599 3980.44 1.00492 0.493312
638000 0.995678 4.91824 -6.55349 3977.66 1.00563 0.493698
639000 1.00514 4.93177 -6.5314 3985.06 1.00375 0.49213
640000 0.997215 4.98048 -6.54537 3976.56 1.0059 0.493839
641000 1.00495 4.90534 -6.52384 3989.31 1.00268 0.492347
642000 1.00069 4.86437 -6.53999 3986.06 1.0035 0.492005
643000 1.00117 4.87535 -6.54323 3984.45 1.00391 0.492547
644000 1.00437 4.91987 -6.54157 3982.19 1.00448 0.492889
645000 1.00265 4.93744 -6.5358 3982.96 1.00429 0.49324
646000 0.999342 4.82617 -6.52882 3992.36 1.00192 0.491172
647000 0.994542 4.88648 -6.53296 3986.63 1.00335 0.492565
648000 1.00503 4.91299 -6.51418 3992.03 1.00201 0.490792
649000 1.00682 4.81999 -6.54786 3986.59 1.00337 0.492848
650000 0.996763 4.8697 -6.54728 3982.97 1.00428 0.493457
651000 1.003 4.81641 -6.52872 3993.34 1.00167 0.491631
652000 1.01111 4.75275 -6.53181 3996.83 1.0008 0.491001
653000 0.994626 4.8632 -6.54705 3983.41 1.00417 0.493162
654000 0.998626 4.81318 -6.53487 3990.95 1.00227 0.491962
655000 0.99396 4.83367 -6.53375 3989.81 1.00256 0.492093
656000 1.00372 4.82115 -6.53186 3991.8 1.00206 0.492127
657000 1.01381 4.74863 -6.51906 4001.73 0.999574 0.490961
658000 1.00108 4.82514 -6.53699 3989.74 1.00257 0.492107
659000 1.00181 4.74922 -6.54605 3991.3 1.00219 0.492771
660000 1.00204 4.74338 -6.5305 3997.16 1.00071 0.491327
661000 0.991297 4.79705 -6.53568 3991.62 1.0021 0.492102
662000 1.00916 4.74379 -6.50008 4007.96 0.998018 0.489437
663000 0.996253 4.80965 -6.53326 3991.59 1.00211 0.492309
664000 1.0039 4.77654 -6.52413 3997.6 1.0006 0.491495
665000 1.00546 4.73766 -6.52625 3999.2 1.00021 0.490787
666000 0.99631 4.70985 -6.53727 3996.39 1.00092 0.49198
667000 1.00351 4.68772 -6.52893 4001.32 0.99967 0.491098
668000 0.992832 4.7747 -6.52377 3996.83 1.0008 0.490349
669000 1.00064 4.70552 -6.52292 4002.29 0.999434 0.490769
670000 1.00466 4.68237 -6.5183 4005.71 0.998578 0.48965
671000 1.00057 4.73622 -6.51961 4001.42 0.999645 0.491524
672000 0.998329 4.71865 -6.53139 3998.62 1.00035 0.492065
673000 0.987343 4.68009 -6.53092 4000.11 0.999977 0.491806
674000 1.0042 4.68654 -6.50796 4009.25 0.997695 0.489789
675000 0.999361 4.73069 -6.53026 3997.77 1.00056 0.49208
676000 1.00462 4.61274 -6.51807 4010.05 0.9975 0.489549
677000 1.00003 4.60629 -6.52021 4009.34 0.997673 0.489998
678000 0.992432 4.70752 -6.52025 4002.22 0.999453 0.49085
679000 1.00536 4.70073 -6.49965 4010.67 0.997353 0.489045
680000 1.00058 4.58805 -6.52602 4008.5 0.997883 0.490836
681000 0.998816 4.60892 -6.52005 4009.42 0.997653 0.489754
682000 1.00983 4.63559 -6.50046 4015.43 0.996168 0.488365
683000 0.999198 4.61718 -6.53516 4003.87 0.999036 0.491373
684000 1.0018 4.5817 -6.50661 4016.09 0.995993 0.48863
685000 0.983015 4.67078 -6.5296 4000.77 0.999811 0.491676
686000 0.99836 4.60573 -6.50384 4015.18 0.996222 0.489397
687000 0.997069 4.61508 -6.51283 4011.48 0.997146 0.489796
688000 1.00482 4.5755 -6.50495 4017.41 0.995671 0.489041
689000 1.00292 4.54143 -6.5048 4019.37 0.995188 0.488438
690000 0.999003 4.62213 -6.51602 4009.92 0.997534 0.489304
691000 1.0041 4.56939 -6.51018 4015.91 0.996042 0.489405
692000 1.00144 4.51639 -6.50161 4022.21 0.994484 0.488194
693000 0.995593 4.54041 -6.51669 4015.49 0.996148 0.489476
694000 0.997316 4.62531 -6.49911 4015.87 0.996057 0.489309
695000 1.00406 4.54023 -6.51053 4017.56 0.99563 0.489071
696000 1.00115 4.51609 -6.49965 4022.93 0.994311 0.488584
697000 1.00241 4.47279 -6.50838 4022.25 0.99447 0.488569
698000 0.999334 4.5356 -6.52096 4014.11 0.996488 0.489861
699000 1.00164 4.48148 -6.50157 4024.77 0.993851 0.488063
700000 1.0104 4.50651 -6.47926 4031.02 0.992313 0.486856
701000 0.998819 4.53098 -6.49018 4025.17 0.993755 0.487896
702000 0.99976 4.50167 -6.49005 4027.12 0.993267 0.487123
703000 0.99509 4.49109 -6.51943 4017.17 0.995729 0.490339
704000 0.993833 4.477 -6.50646 4022.58 0.994388 0.488885
705000 1.01101 4.42939 -6.50566 4027.35 0.993215 0.488803
706000 1.00083 4.4741 -6.49811 4026.28 0.993476 0.487418
707000 1.00105 4.43381 -6.48824 4032.63 0.991911 0.486889
708000 0.986819 4.52173 -6.517 4015.58 0.996121 0.490071
709000 1.00996 4.4262 -6.47315 4039.23 0.99029 0.485368
710000 0.993572 4.45728 -6.50462 4025.17 0.993756 0.488181
711000 1.00176 4.399 -6.49846 4031.54 0.992177 0.487516
712000 0.994228 4.46595 -6.50059 4025.48 0.993673 0.488397
713000 0.997927 4.40479 -6.5028 4029.21 0.992758 0.487594
714000 1.00281 4.37464 -6.48879 4036.3 0.991012 0.485653
715000 0.998933 4.43624 -6.49481 4030.14 0.992525 0.48762
716000 1.00925 4.35979 -6.48959 4037.73 0.990672 0.487026
717000 0.998564 4.336 -6.50191 4033.87 0.991606 0.487339
718000 0.991729 4.43838 -6.502 4026.44 0.993436 0.488224
719000 1.01117 4.28398 -6.49662 4040.16 0.990064 0.487854
720000 1.00599 4.31612 -6.49195 4039.34 0.990267 0.48705
721000 1.01146 4.35236 -6.48735 4039.27 0.990282 0.486549
722000 0.990787 4.37392 -6.48885 4036.02 0.991079 0.486752
723000 1.00503 4.3345 -6.46854 4046.48 0.988516 0.484076
724000 1.00145 4.36365 -6.49886 4033.21 0.991766 0.488025
725000 1.00254 4.28507 -6.47503 4047.58 0.988249 0.485185
726000 0.994739 4.29766 -6.49338 4039.69 0.990179 0.487171
727000 1.00461 4.32506 -6.48798 4040.28 0.990038 0.486009
728000 0.998609 4.33043 -6.4857 4040.08 0.990083 0.486023
729000 0.997048 4.26826 -6.49053 4042.35 0.989525 0.485965
730000 1.00492 4.29614 -6.46139 4051.84 0.98721 0.483892
731000 1.00167 4.29761 -6.49774 4038.32 0.990513 0.48717
732000 0.992873 4.3519 -6.49396 4035.85 0.991128 0.487875
733000 1.00371 4.23329 -6.46612 4054.26 0.986629 0.484423
734000 0.9995 4.22104 -6.47831 4050.3 0.987582 0.484949
735000 0.992523 4.24936 -6.4903 4043.83 0.989169 0.486051
736000 1.00579 4.28197 -6.4762 4047.58 0.988248 0.484581
737000 1.00493 4.23068 -6.47526 4051.15 0.987378 0.48479
738000 0.995173 4.22228 -6.48387 4048.17 0.988104 0.48622
739000 1.00286 4.22 -6.46658 4055.01 0.986436 0.483939
740000 0.998926 4.25993 -6.48673 4044.88 0.988904 0.486282
741000 1.00394 4.201 -6.45741 4059.9 0.985247 0.483529
742000 0.99386 4.20821 -6.48597 4048.36 0.988056 0.485968
743000 1.0034 4.20443 -6.47361 4053.86 0.986723 0.484603
744000 1.00235 4.18857 -6.48522 4050.56 0.987518 0.485654
745000 1.00303 4.13176 -6.47897 4056.63 0.986044 0.48465
746000 0.993323 4.18552 -6.46683 4056.67 0.986042 0.484665
747000 1.00426 4.18878 -6.46884 4056.52 0.98607 0.484495
748000 0.998733 4.18498 -6.48592 4050.1 0.987632 0.485427
749000 1.0009 4.12405 -6.46541 4061.82 0.984781 0.483957
750000 1.00056 4.13678 -6.48344 4054.26 0.98662 0.485822
751000 0.998376 4.15797 -6.4603 4061.36 0.984895 0.483504
752000 0.993932 4.1277 -6.48383 4054.42 0.986587 0.485346
753000 1.00118 4.1512 -6.47095 4058.01 0.98571 0.484737
754000 1.00329 4.11152 -6.4494 4068.8 0.983094 0.482291
755000 0.995882 4.11178 -6.46463 4062.84 0.984534 0.483778
756000 0.998331 4.15593 -6.44902 4065.45 0.983908 0.483139
757000 1.00966 4.09375 -6.45558 4068.34 0.983209 0.482733
758000 0.996407 4.08045 -6.45754 4067.58 0.983391 0.483026
759000 1.00046 4.09957 -6.47688 4059.35 0.98538 0.485034
760000 1.00398 4.09581 -6.45006 4069.58 0.982904 0.482233
761000 1.00035 4.0362 -6.47407 4065.08 0.984002 0.483864
762000 0.997451 4.04029 -6.46491 4067.75 0.983347 0.483275
763000 1.00494 4.09232 -6.44084 4073.74 0.981909 0.48143
764000 0.990413 4.0966 -6.46748 4062.19 0.984693 0.484101
765000 1.00109 4.01579 -6.44194 4078.13 0.980843 0.481174
766000 0.998996 4.03208 -6.45677 4071.53 0.982434 0.481946
767000 1.00209 4.06506 -6.45794 4068.82 0.98309 0.482884
768000 1.00593 4.05342 -6.44246 4075.58 0.981465 0.481958
769000 0.996888 3.98439 -6.4485 4077.42 0.981022 0.482042
770000 0.999093 3.96129 -6.46793 4072.54 0.982189 0.483839
771000 1.00632 3.99429 -6.46937 4070.09 0.982787 0.484489
772000 1.00057 4.00475 -6.44816 4076.11 0.981328 0.482325
773000 1.00142 3.9735 -6.44316 4080.76 0.980212 0.481495
774000 0.988656 3.99178 -6.48528 4063.13 0.984466 0.485067
775000 1.00423 3.94057 -6.45165 4080.36 0.980312 0.481184
776000 0.997217 4.00795 -6.45667 4073.26 0.98202 0.482625
777000 1.00456 3.96039 -6.43129 4086.39 0.978865 0.480681
778000 1.00531 3.91734 -6.43141 4089.49 0.978125 0.479237
779000 0.990877 3.9789 -6.46622 4071.64 0.982426 0.483409
780000 1.00068 3.90502 -6.44967 4082.83 0.979714 0.482065
781000 0.999336 3.92965 -6.43866 4085.18 0.979158 0.480083
782000 0.994201 3.96945 -6.46874 4071.16 0.982524 0.483544
783000 1.00268 3.90819 -6.43304 4089.42 0.978135 0.480406
784000 1.00326 3.9068 -6.4496 4083.4 0.979583 0.481636
785000 1.01 3.88102 -6.44205 4088.23 0.978425 0.481048
786000 1.00059 3.86717 -6.44189 4088.4 0.978381 0.481079
787000 0.992809 3.93432 -6.45582 4078.2 0.980838 0.482017
788000 1.00967 3.81797 -6.43475 4095.46 0.976698 0.480042
789000 1.00849 3.87306 -6.41992 4097.38 0.976239 0.479197
790000 0.999962 3.85208 -6.44793 4087.5 0.978597 0.481215
791000 1.00188 3.84022 -6.43451 4093.54 0.977152 0.480144
792000 1.00206 3.87181 -6.45182 4084.72 0.979261 0.482205
793000 1.00583 3.82374 -6.43154 4096.04 0.976556 0.479702
794000 1.00119 3.80413 -6.43179 4097 0.97633 0.479959
795000 0.98636 3.8105 -6.44531 4090.61 0.977858 0.480517
796000 1.00332 3.84565 -6.44203 4090.88 0.977804 0.480157
797000 0.999061 3.85784 -6.42777 4094.53 0.976913 0.479876
798000 1.00741 3.74343 -6.41643 4107.33 0.973872 0.477692
799000 0.999042 3.8193 -6.44841 4089.43 0.978138 0.481754
800000 0.994242 3.8091 -6.43992 4093.43 0.977182 0.480934
801000 0.997084 3.80956 -6.43228 4095.77 0.976629 0.480313
802000 0.998395 3.83493 -6.42773 4096.26 0.976503 0.479634
803000 1.00555 3.72243 -6.40981 4111.53 0.972878 0.476912
804000 0.994041 3.77855 -6.42638 4100.58 0.975472 0.478866
805000 1.00744 3.77246 -6.41196 4107.32 0.973877 0.477886
806000 1.0064 3.75742 -6.42131 4104.59 0.974524 0.478092
807000 1.0027 3.69972 -6.43147 4104.79 0.974476 0.479032
808000 1.0009 3.71412 -6.41909 4108.35 0.973632 0.478174
809000 0.997899 3.75903 -6.41077 4108.08 0.973692 0.478065
810000 1.0022 3.70679 -6.41644 4109.76 0.973294 0.477741
811000 0.995988 3.77796 -6.41933 4103.14 0.974866 0.478518
812000 1.00447 3.71124 -6.3999 4115.44 0.971952 0.47622
813000 0.996106 3.67954 -6.41396 4112.64 0.972614 0.476242
814000 0.993504 3.69706 -6.42018 4108.38 0.973623 0.478249
